"DateTime";"Bitcoin Price Linear"
"1970-01-01 00:00:00";5,07
"1970-01-01 00:00:00";5,11
"1970-01-01 00:00:00";5,14
"1970-01-01 00:00:00";5,17
"1970-01-01 00:00:00";5,22
"1970-01-01 00:00:00";5,19
"1970-01-01 00:00:00";5,19
"1970-01-01 00:00:00";5,22
"1970-01-01 00:00:00";5,37
"1970-01-01 00:00:00";5,41
"1970-01-01 00:00:00";5,53
"1970-01-01 00:00:00";5,61
"1970-01-01 00:00:00";5,48
"1970-01-01 00:00:00";5,42
"1970-01-01 00:00:00";5,52
"1970-01-01 00:00:00";5,71
"1970-01-01 00:00:00";5,86
"1970-01-01 00:00:00";5,9
"1970-01-01 00:00:00";6,42
"1970-01-01 00:00:00";6,41
"1970-01-01 00:00:00";6,19
"1970-01-01 00:00:00";6,06
"1970-01-01 00:00:00";6,46
"1970-01-01 00:00:00";6,64
"1970-01-01 00:00:00";6,64
"1970-01-01 00:00:00";6,59
"1970-01-01 00:00:00";6,45
"1970-01-01 00:00:00";6,4
"1970-01-01 00:00:00";6,26
"1970-01-01 00:00:00";6,41
"1970-01-01 00:00:00";6,49
"1970-01-01 00:00:00";6,5
"1970-01-01 00:00:00";6,52
"1970-01-01 00:00:00";6,61
"1970-01-01 00:00:00";6,52
"1970-01-01 00:00:00";6,61
"1970-01-01 00:00:00";6,44
"1970-01-01 00:00:00";6,44
"1970-01-01 00:00:00";6,6
"1970-01-01 00:00:00";6,59
"1970-01-01 00:00:00";6,79
"1970-01-01 00:00:00";6,73
"1970-01-01 00:00:00";6,94
"1970-01-01 00:00:00";7,08
"1970-01-01 00:00:00";7,14
"1970-01-01 00:00:00";7,59
"1970-01-01 00:00:00";7,59
"1970-01-01 00:00:00";7,55
"1970-01-01 00:00:00";7,57
"1970-01-01 00:00:00";8,3
"1970-01-01 00:00:00";8,55
"1970-01-01 00:00:00";9
"1970-01-01 00:00:00";8,76
"1970-01-01 00:00:00";8,44
"1970-01-01 00:00:00";8,74
"1970-01-01 00:00:00";8,42
"1970-01-01 00:00:00";8,59
"1970-01-01 00:00:00";8,61
"1970-01-01 00:00:00";8,64
"1970-01-01 00:00:00";8,75
"1970-01-01 00:00:00";8,83
"1970-01-01 00:00:00";8,88
"1970-01-01 00:00:00";8,71
"1970-01-01 00:00:00";9
"1970-01-01 00:00:00";9,28
"1970-01-01 00:00:00";9,45
"1970-01-01 00:00:00";10,44
"1970-01-01 00:00:00";10,79
"1970-01-01 00:00:00";10,51
"1970-01-01 00:00:00";10,71
"1970-01-01 00:00:00";10,84
"1970-01-01 00:00:00";10,75
"1970-01-01 00:00:00";10,99
"1970-01-01 00:00:00";11
"1970-01-01 00:00:00";11,32
"1970-01-01 00:00:00";11,38
"1970-01-01 00:00:00";11,49
"1970-01-01 00:00:00";11,89
"1970-01-01 00:00:00";12,25
"1970-01-01 00:00:00";13,01
"1970-01-01 00:00:00";13,42
"1970-01-01 00:00:00";12,5
"1970-01-01 00:00:00";11,54
"1970-01-01 00:00:00";8,06
"1970-01-01 00:00:00";10,05
"1970-01-01 00:00:00";10,18
"1970-01-01 00:00:00";9,96
"1970-01-01 00:00:00";10,02
"1970-01-01 00:00:00";10,37
"1970-01-01 00:00:00";10,57
"1970-01-01 00:00:00";10,31
"1970-01-01 00:00:00";10,78
"1970-01-01 00:00:00";11
"1970-01-01 00:00:00";10,78
"1970-01-01 00:00:00";10,65
"1970-01-01 00:00:00";10,16
"1970-01-01 00:00:00";9,91
"1970-01-01 00:00:00";10,18
"1970-01-01 00:00:00";10,55
"1970-01-01 00:00:00";10,36
"1970-01-01 00:00:00";10,99
"1970-01-01 00:00:00";11,02
"1970-01-01 00:00:00";11,03
"1970-01-01 00:00:00";10,97
"1970-01-01 00:00:00";10,98
"1970-01-01 00:00:00";10,95
"1970-01-01 00:00:00";11,04
"1970-01-01 00:00:00";11,14
"1970-01-01 00:00:00";11,3
"1970-01-01 00:00:00";11,5
"1970-01-01 00:00:00";11,63
"1970-01-01 00:00:00";11,75
"1970-01-01 00:00:00";11,85
"1970-01-01 00:00:00";11,91
"1970-01-01 00:00:00";12,32
"1970-01-01 00:00:00";12,28
"1970-01-01 00:00:00";12,19
"1970-01-01 00:00:00";11,97
"1970-01-01 00:00:00";11,99
"1970-01-01 00:00:00";11,9
"1970-01-01 00:00:00";11,75
"1970-01-01 00:00:00";12,2
"1970-01-01 00:00:00";12,22
"1970-01-01 00:00:00";12,28
"1970-01-01 00:00:00";12,28
"1970-01-01 00:00:00";12,22
"1970-01-01 00:00:00";12,14
"1970-01-01 00:00:00";12,64
"1970-01-01 00:00:00";12,9
"1970-01-01 00:00:00";12,57
"1970-01-01 00:00:00";12,5
"1970-01-01 00:00:00";12,39
"1970-01-01 00:00:00";11,71
"1970-01-01 00:00:00";11,62
"1970-01-01 00:00:00";11,99
"1970-01-01 00:00:00";12,24
"1970-01-01 00:00:00";12,09
"1970-01-01 00:00:00";11,9
"1970-01-01 00:00:00";11,85
"1970-01-01 00:00:00";11,79
"1970-01-01 00:00:00";11,66
"1970-01-01 00:00:00";11,92
"1970-01-01 00:00:00";11,88
"1970-01-01 00:00:00";11,8
"1970-01-01 00:00:00";11,67
"1970-01-01 00:00:00";11,6
"1970-01-01 00:00:00";11,32
"1970-01-01 00:00:00";11,49
"1970-01-01 00:00:00";11,58
"1970-01-01 00:00:00";11,4
"1970-01-01 00:00:00";10,55
"1970-01-01 00:00:00";10
"1970-01-01 00:00:00";10,43
"1970-01-01 00:00:00";10,54
"1970-01-01 00:00:00";10,8
"1970-01-01 00:00:00";10,8
"1970-01-01 00:00:00";11
"1970-01-01 00:00:00";10,85
"1970-01-01 00:00:00";10,67
"1970-01-01 00:00:00";10,66
"1970-01-01 00:00:00";10,64
"1970-01-01 00:00:00";10,78
"1970-01-01 00:00:00";10,74
"1970-01-01 00:00:00";10,8
"1970-01-01 00:00:00";10,81
"1970-01-01 00:00:00";10,8
"1970-01-01 00:00:00";10,81
"1970-01-01 00:00:00";10,82
"1970-01-01 00:00:00";10,87
"1970-01-01 00:00:00";10,87
"1970-01-01 00:00:00";10,97
"1970-01-01 00:00:00";11,05
"1970-01-01 00:00:00";11,46
"1970-01-01 00:00:00";11,57
"1970-01-01 00:00:00";11,51
"1970-01-01 00:00:00";11,65
"1970-01-01 00:00:00";11,65
"1970-01-01 00:00:00";11,67
"1970-01-01 00:00:00";11,88
"1970-01-01 00:00:00";12,16
"1970-01-01 00:00:00";12,25
"1970-01-01 00:00:00";12,31
"1970-01-01 00:00:00";12,2
"1970-01-01 00:00:00";12,07
"1970-01-01 00:00:00";12,22
"1970-01-01 00:00:00";12,37
"1970-01-01 00:00:00";12,43
"1970-01-01 00:00:00";12,34
"1970-01-01 00:00:00";12,42
"1970-01-01 00:00:00";12,6
"1970-01-01 00:00:00";12,59
"1970-01-01 00:00:00";13,2
"1970-01-01 00:00:00";13,45
"1970-01-01 00:00:00";13,37
"1970-01-01 00:00:00";13,36
"1970-01-01 00:00:00";13,29
"1970-01-01 00:00:00";13,3
"1970-01-01 00:00:00";13,35
"1970-01-01 00:00:00";13,49
"1970-01-01 00:00:00";13,52
"1970-01-01 00:00:00";13,51
"1970-01-01 00:00:00";13,38
"1970-01-01 00:00:00";13,27
"1970-01-01 00:00:00";13,2
"1970-01-01 00:00:00";13,13
"1970-01-01 00:00:00";13,4
"1970-01-01 00:00:00";13,35
"1970-01-01 00:00:00";13,2
"1970-01-01 00:00:00";13,2
"1970-01-01 00:00:00";13,14
"1970-01-01 00:00:00";13,23
"1970-01-01 00:00:00";13,24
"1970-01-01 00:00:00";13,18
"1970-01-01 00:00:00";13,2
"1970-01-01 00:00:00";13,18
"1970-01-01 00:00:00";13,22
"1970-01-01 00:00:00";13,2
"1970-01-01 00:00:00";13,24
"1970-01-01 00:00:00";13,22
"1970-01-01 00:00:00";13,09
"1970-01-01 00:00:00";13,19
"1970-01-01 00:00:00";13,19
"1970-01-01 00:00:00";13,15
"1970-01-01 00:00:00";13,15
"1970-01-01 00:00:00";13,2
"1970-01-01 00:00:01";13,5
"1970-01-01 00:00:01";13,58
"1970-01-01 00:00:01";14
"1970-01-01 00:00:01";14
"1970-01-01 00:00:01";13,89
"1970-01-01 00:00:01";13,64
"1970-01-01 00:00:01";14,1
"1970-01-01 00:00:01";14,2
"1970-01-01 00:00:01";14,53
"1970-01-01 00:00:01";15,36
"1970-01-01 00:00:01";15,57
"1970-01-01 00:00:01";15,38
"1970-01-01 00:00:01";15,5
"1970-01-01 00:00:01";16,52
"1970-01-01 00:00:01";17,35
"1970-01-01 00:00:01";17,5
"1970-01-01 00:00:01";17,29
"1970-01-01 00:00:01";17,49
"1970-01-01 00:00:01";17,49
"1970-01-01 00:00:01";17,6
"1970-01-01 00:00:01";18,67
"1970-01-01 00:00:01";19,35
"1970-01-01 00:00:01";19,45
"1970-01-01 00:00:01";20,46
"1970-01-01 00:00:01";20,35
"1970-01-01 00:00:01";19,82
"1970-01-01 00:00:01";20,29
"1970-01-01 00:00:01";20,3
"1970-01-01 00:00:01";20,5
"1970-01-01 00:00:01";20,91
"1970-01-01 00:00:01";21,71
"1970-01-01 00:00:01";22,4
"1970-01-01 00:00:01";23,14
"1970-01-01 00:00:01";23,7
"1970-01-01 00:00:01";23,94
"1970-01-01 00:00:01";25,47
"1970-01-01 00:00:01";25
"1970-01-01 00:00:01";27,4
"1970-01-01 00:00:01";27
"1970-01-01 00:00:01";27,5
"1970-01-01 00:00:01";26,98
"1970-01-01 00:00:01";26,92
"1970-01-01 00:00:01";29,39
"1970-01-01 00:00:01";30
"1970-01-01 00:00:01";30
"1970-01-01 00:00:01";30,4
"1970-01-01 00:00:01";29,54
"1970-01-01 00:00:01";29,78
"1970-01-01 00:00:01";30,43
"1970-01-01 00:00:01";31,1
"1970-01-01 00:00:01";31,31
"1970-01-01 00:00:01";33,53
"1970-01-01 00:00:01";34,55
"1970-01-01 00:00:01";34,16
"1970-01-01 00:00:01";34,33
"1970-01-01 00:00:01";36,52
"1970-01-01 00:00:01";40,75
"1970-01-01 00:00:01";42,32
"1970-01-01 00:00:01";41,68
"1970-01-01 00:00:01";43,76
"1970-01-01 00:00:01";46
"1970-01-01 00:00:01";45,29
"1970-01-01 00:00:01";48,25
"1970-01-01 00:00:01";44,84
"1970-01-01 00:00:01";46,99
"1970-01-01 00:00:01";46,95
"1970-01-01 00:00:01";46,9
"1970-01-01 00:00:01";46,74
"1970-01-01 00:00:01";47,24
"1970-01-01 00:00:01";50,35
"1970-01-01 00:00:01";59,41
"1970-01-01 00:00:01";64,2
"1970-01-01 00:00:01";72,23
"1970-01-01 00:00:01";69,9
"1970-01-01 00:00:01";63,9
"1970-01-01 00:00:01";70,22
"1970-01-01 00:00:01";75,11
"1970-01-01 00:00:01";79,81
"1970-01-01 00:00:01";89,3
"1970-01-01 00:00:01";88,52
"1970-01-01 00:00:01";90
"1970-01-01 00:00:01";92,11
"1970-01-01 00:00:01";96,15
"1970-01-01 00:00:01";104,7
"1970-01-01 00:00:01";116
"1970-01-01 00:00:01";133,78
"1970-01-01 00:00:01";135
"1970-01-01 00:00:01";141,8
"1970-01-01 00:00:01";141
"1970-01-01 00:00:01";164,97
"1970-01-01 00:00:01";185,6
"1970-01-01 00:00:01";229
"1970-01-01 00:00:01";162
"1970-01-01 00:00:01";83,4
"1970-01-01 00:00:01";109,9
"1970-01-01 00:00:01";91,64
"1970-01-01 00:00:01";91,11
"1970-01-01 00:00:01";74
"1970-01-01 00:00:01";68,09
"1970-01-01 00:00:01";89,98
"1970-01-01 00:00:01";109,3
"1970-01-01 00:00:01";117,71
"1970-01-01 00:00:01";126,55
"1970-01-01 00:00:01";118,81
"1970-01-01 00:00:01";123,74
"1970-01-01 00:00:01";137,29
"1970-01-01 00:00:01";149
"1970-01-01 00:00:01";141,9
"1970-01-01 00:00:01";137,3
"1970-01-01 00:00:01";128,8
"1970-01-01 00:00:01";135,28
"1970-01-01 00:00:01";143,31
"1970-01-01 00:00:01";139,88
"1970-01-01 00:00:01";116,75
"1970-01-01 00:00:01";106,81
"1970-01-01 00:00:01";98,08
"1970-01-01 00:00:01";112,62
"1970-01-01 00:00:01";116,57
"1970-01-01 00:00:01";112,71
"1970-01-01 00:00:01";110
"1970-01-01 00:00:01";113,16
"1970-01-01 00:00:01";111,96
"1970-01-01 00:00:01";117,9
"1970-01-01 00:00:01";115,04
"1970-01-01 00:00:01";114,5
"1970-01-01 00:00:01";115,99
"1970-01-01 00:00:01";107
"1970-01-01 00:00:01";108,95
"1970-01-01 00:00:01";113,35
"1970-01-01 00:00:01";116,73
"1970-01-01 00:00:01";118,49
"1970-01-01 00:00:01";116,38
"1970-01-01 00:00:01";116,55
"1970-01-01 00:00:01";117,5
"1970-01-01 00:00:01";119,11
"1970-01-01 00:00:01";123,84
"1970-01-01 00:00:01";128,7
"1970-01-01 00:00:01";128,97
"1970-01-01 00:00:01";129,5
"1970-01-01 00:00:01";126,25
"1970-01-01 00:00:01";125,92
"1970-01-01 00:00:01";130,35
"1970-01-01 00:00:01";126,81
"1970-01-01 00:00:01";127,91
"1970-01-01 00:00:01";128,77
"1970-01-01 00:00:01";123
"1970-01-01 00:00:01";123,22
"1970-01-01 00:00:01";120,57
"1970-01-01 00:00:01";121,2
"1970-01-01 00:00:01";118,78
"1970-01-01 00:00:01";110,18
"1970-01-01 00:00:01";109,11
"1970-01-01 00:00:01";100,17
"1970-01-01 00:00:01";104,22
"1970-01-01 00:00:01";107,36
"1970-01-01 00:00:01";106,56
"1970-01-01 00:00:01";102
"1970-01-01 00:00:01";99,01
"1970-01-01 00:00:01";99,42
"1970-01-01 00:00:01";99,37
"1970-01-01 00:00:01";100
"1970-01-01 00:00:01";104,5
"1970-01-01 00:00:01";105,24
"1970-01-01 00:00:01";102,61
"1970-01-01 00:00:01";101,8
"1970-01-01 00:00:01";100
"1970-01-01 00:00:01";100,41
"1970-01-01 00:00:01";99,47
"1970-01-01 00:00:01";97,87
"1970-01-01 00:00:01";98,77
"1970-01-01 00:00:01";96,31
"1970-01-01 00:00:01";89,96
"1970-01-01 00:00:01";88,98
"1970-01-01 00:00:01";89,53
"1970-01-01 00:00:01";84,5
"1970-01-01 00:00:01";88
"1970-01-01 00:00:01";77,01
"1970-01-01 00:00:01";79,4
"1970-01-01 00:00:01";66,93
"1970-01-01 00:00:01";66,34
"1970-01-01 00:00:01";73,96
"1970-01-01 00:00:01";74,4
"1970-01-01 00:00:01";75,01
"1970-01-01 00:00:01";86,19
"1970-01-01 00:00:01";87,13
"1970-01-01 00:00:01";90,17
"1970-01-01 00:00:01";91,67
"1970-01-01 00:00:01";90,03
"1970-01-01 00:00:01";93,78
"1970-01-01 00:00:01";91,55
"1970-01-01 00:00:01";90,97
"1970-01-01 00:00:01";85,28
"1970-01-01 00:00:01";86,51
"1970-01-01 00:00:01";85,04
"1970-01-01 00:00:01";85,93
"1970-01-01 00:00:01";85,6
"1970-01-01 00:00:01";86,98
"1970-01-01 00:00:01";88,42
"1970-01-01 00:00:01";90,16
"1970-01-01 00:00:01";89,95
"1970-01-01 00:00:01";88,16
"1970-01-01 00:00:01";92,71
"1970-01-01 00:00:01";93,39
"1970-01-01 00:00:01";96,57
"1970-01-01 00:00:01";98,28
"1970-01-01 00:00:01";96,62
"1970-01-01 00:00:01";95,85
"1970-01-01 00:00:01";95,55
"1970-01-01 00:00:01";96,38
"1970-01-01 00:00:01";97,81
"1970-01-01 00:00:01";97,69
"1970-01-01 00:00:01";97,09
"1970-01-01 00:00:01";94,27
"1970-01-01 00:00:01";92,27
"1970-01-01 00:00:01";93,51
"1970-01-01 00:00:01";94,09
"1970-01-01 00:00:01";95,35
"1970-01-01 00:00:01";98,15
"1970-01-01 00:00:01";99,19
"1970-01-01 00:00:01";98,08
"1970-01-01 00:00:01";98,25
"1970-01-01 00:00:01";99,71
"1970-01-01 00:00:01";99,3
"1970-01-01 00:00:01";102,85
"1970-01-01 00:00:01";104,87
"1970-01-01 00:00:01";110,43
"1970-01-01 00:00:01";109,12
"1970-01-01 00:00:01";107,65
"1970-01-01 00:00:01";109,15
"1970-01-01 00:00:01";113,12
"1970-01-01 00:00:01";111,9
"1970-01-01 00:00:01";117,75
"1970-01-01 00:00:01";117,91
"1970-01-01 00:00:01";118,5
"1970-01-01 00:00:01";124,86
"1970-01-01 00:00:01";128
"1970-01-01 00:00:01";130,66
"1970-01-01 00:00:01";130,15
"1970-01-01 00:00:01";129,18
"1970-01-01 00:00:01";122,81
"1970-01-01 00:00:01";122,5
"1970-01-01 00:00:01";117,67
"1970-01-01 00:00:01";119,93
"1970-01-01 00:00:01";118,34
"1970-01-01 00:00:01";121,68
"1970-01-01 00:00:01";122,07
"1970-01-01 00:00:01";127,55
"1970-01-01 00:00:01";126,38
"1970-01-01 00:00:01";127,71
"1970-01-01 00:00:01";124,49
"1970-01-01 00:00:01";125,36
"1970-01-01 00:00:01";126,27
"1970-01-01 00:00:01";126,92
"1970-01-01 00:00:01";127
"1970-01-01 00:00:01";124,18
"1970-01-01 00:00:01";122,91
"1970-01-01 00:00:01";123,39
"1970-01-01 00:00:01";123,27
"1970-01-01 00:00:01";122,63
"1970-01-01 00:00:01";123,86
"1970-01-01 00:00:01";123,25
"1970-01-01 00:00:01";124,84
"1970-01-01 00:00:01";126,95
"1970-01-01 00:00:01";126,54
"1970-01-01 00:00:01";127,01
"1970-01-01 00:00:01";126,25
"1970-01-01 00:00:01";127,33
"1970-01-01 00:00:01";103,85
"1970-01-01 00:00:01";117,63
"1970-01-01 00:00:01";121,94
"1970-01-01 00:00:01";121,2
"1970-01-01 00:00:01";122,49
"1970-01-01 00:00:01";123,5
"1970-01-01 00:00:01";124,13
"1970-01-01 00:00:01";125,9
"1970-01-01 00:00:01";126,8
"1970-01-01 00:00:01";127,38
"1970-01-01 00:00:01";127,98
"1970-01-01 00:00:01";132,82
"1970-01-01 00:00:01";135,42
"1970-01-01 00:00:01";142,76
"1970-01-01 00:00:01";137,56
"1970-01-01 00:00:01";143,94
"1970-01-01 00:00:01";152,89
"1970-01-01 00:00:01";166
"1970-01-01 00:00:01";166,59
"1970-01-01 00:00:01";180,13
"1970-01-01 00:00:01";189,75
"1970-01-01 00:00:01";203,96
"1970-01-01 00:00:01";193,87
"1970-01-01 00:00:01";186,6
"1970-01-01 00:00:01";179,56
"1970-01-01 00:00:01";194
"1970-01-01 00:00:01";196,62
"1970-01-01 00:00:01";204,69
"1970-01-01 00:00:01";197,54
"1970-01-01 00:00:01";203,54
"1970-01-01 00:00:01";202,15
"1970-01-01 00:00:01";204,86
"1970-01-01 00:00:01";210
"1970-01-01 00:00:01";226,83
"1970-01-01 00:00:01";242,9
"1970-01-01 00:00:01";263,24
"1970-01-01 00:00:01";291
"1970-01-01 00:00:01";334
"1970-01-01 00:00:01";341,24
"1970-01-01 00:00:01";323
"1970-01-01 00:00:01";343,91
"1970-01-01 00:00:01";354,96
"1970-01-01 00:00:01";393,5
"1970-01-01 00:00:01";416,95
"1970-01-01 00:00:01";412
"1970-01-01 00:00:01";434,53
"1970-01-01 00:00:01";477,38
"1970-01-01 00:00:01";669,01
"1970-01-01 00:00:01";536,01
"1970-01-01 00:00:01";599
"1970-01-01 00:00:01";720
"1970-01-01 00:00:01";799,8
"1970-01-01 00:00:01";829,5
"1970-01-01 00:00:01";800,05
"1970-01-01 00:00:01";816,93
"1970-01-01 00:00:01";916,86
"1970-01-01 00:00:01";963,86
"1970-01-01 00:00:01";1012,98
"1970-01-01 00:00:01";1132
"1970-01-01 00:00:01";1119,8
"1970-01-01 00:00:01";948
"1970-01-01 00:00:01";1040
"1970-01-01 00:00:01";1055
"1970-01-01 00:00:01";1131,76
"1970-01-01 00:00:01";1035,67
"1970-01-01 00:00:01";810,01
"1970-01-01 00:00:01";693,3
"1970-01-01 00:00:01";784,9
"1970-01-01 00:00:01";899,91
"1970-01-01 00:00:01";980
"1970-01-01 00:00:01";879,04
"1970-01-01 00:00:01";871,22
"1970-01-01 00:00:01";885,15
"1970-01-01 00:00:01";854,99
"1970-01-01 00:00:01";862
"1970-01-01 00:00:01";688,01
"1970-01-01 00:00:01";675
"1970-01-01 00:00:01";519,75
"1970-01-01 00:00:01";684,01
"1970-01-01 00:00:01";608,77
"1970-01-01 00:00:01";596,92
"1970-01-01 00:00:01";614,11
"1970-01-01 00:00:01";654,76
"1970-01-01 00:00:01";653
"1970-01-01 00:00:01";680,99
"1970-01-01 00:00:01";747,83
"1970-01-01 00:00:01";723,98
"1970-01-01 00:00:01";715
"1970-01-01 00:00:01";728
"1970-01-01 00:00:01";736,5
"1970-01-01 00:00:01";732
"1970-01-01 00:00:01";754,22
"1970-01-01 00:00:01";785,81
"1970-01-01 00:00:01";809,4
"1970-01-01 00:00:01";828,79
"1970-01-01 00:00:01";903,43
"1970-01-01 00:00:01";919,2
"1970-01-01 00:00:01";788,47
"1970-01-01 00:00:01";823,45
"1970-01-01 00:00:01";826,54
"1970-01-01 00:00:01";852,61
"1970-01-01 00:00:01";895
"1970-01-01 00:00:01";844,05
"1970-01-01 00:00:01";823
"1970-01-01 00:00:01";815,99
"1970-01-01 00:00:01";841,14
"1970-01-01 00:00:01";814,4
"1970-01-01 00:00:01";794,48
"1970-01-01 00:00:01";811,83
"1970-01-01 00:00:01";841,13
"1970-01-01 00:00:01";826,01
"1970-01-01 00:00:01";824,89
"1970-01-01 00:00:01";819,2
"1970-01-01 00:00:01";809,69
"1970-01-01 00:00:01";779,19
"1970-01-01 00:00:01";806,8
"1970-01-01 00:00:01";814,92
"1970-01-01 00:00:01";749,34
"1970-01-01 00:00:01";785,51
"1970-01-01 00:00:01";794,18
"1970-01-01 00:00:01";799,99
"1970-01-01 00:00:01";803
"1970-01-01 00:00:01";813,03
"1970-01-01 00:00:01";815
"1970-01-01 00:00:01";808,5
"1970-01-01 00:00:01";802,99
"1970-01-01 00:00:01";781,8
"1970-01-01 00:00:01";763,06
"1970-01-01 00:00:01";705
"1970-01-01 00:00:01";674
"1970-01-01 00:00:01";687,37
"1970-01-01 00:00:01";687,81
"1970-01-01 00:00:01";675,1
"1970-01-01 00:00:01";652,72
"1970-01-01 00:00:01";605,46
"1970-01-01 00:00:01";669
"1970-01-01 00:00:01";653,8
"1970-01-01 00:00:01";619,01
"1970-01-01 00:00:01";633,66
"1970-01-01 00:00:01";627,7
"1970-01-01 00:00:01";624,85
"1970-01-01 00:00:01";561,86
"1970-01-01 00:00:01";584,22
"1970-01-01 00:00:01";612,5
"1970-01-01 00:00:01";611,99
"1970-01-01 00:00:01";535
"1970-01-01 00:00:01";535,48
"1970-01-01 00:00:01";585,23
"1970-01-01 00:00:01";583
"1970-01-01 00:00:01";550,1
"1970-01-01 00:00:01";567,47
"1970-01-01 00:00:01";561,36
"1970-01-01 00:00:01";677,69
"1970-01-01 00:00:01";673,28
"1970-01-01 00:00:01";669,99
"1970-01-01 00:00:01";669,57
"1970-01-01 00:00:01";632,79
"1970-01-01 00:00:01";620,11
"1970-01-01 00:00:01";640
"1970-01-01 00:00:01";629,4
"1970-01-01 00:00:01";632,1
"1970-01-01 00:00:01";634,95
"1970-01-01 00:00:01";641,01
"1970-01-01 00:00:01";630,42
"1970-01-01 00:00:01";637,24
"1970-01-01 00:00:01";633,04
"1970-01-01 00:00:01";622,31
"1970-01-01 00:00:01";612
"1970-01-01 00:00:01";611,2
"1970-01-01 00:00:01";585,6
"1970-01-01 00:00:01";570
"1970-01-01 00:00:01";565,31
"1970-01-01 00:00:01";562,28
"1970-01-01 00:00:01";584,98
"1970-01-01 00:00:01";583,77
"1970-01-01 00:00:01";581,36
"1970-01-01 00:00:01";474
"1970-01-01 00:00:01";501,17
"1970-01-01 00:00:01";492
"1970-01-01 00:00:01";460
"1970-01-01 00:00:01";454,83
"1970-01-01 00:00:01";478,98
"1970-01-01 00:00:01";439
"1970-01-01 00:00:01";451,03
"1970-01-01 00:00:01";452,2
"1970-01-01 00:00:01";464,8
"1970-01-01 00:00:01";456,27
"1970-01-01 00:00:01";447,11
"1970-01-01 00:00:01";453,57
"1970-01-01 00:00:01";441,69
"1970-01-01 00:00:01";363,12
"1970-01-01 00:00:01";423
"1970-01-01 00:00:01";423,42
"1970-01-01 00:00:01";416,3
"1970-01-01 00:00:01";458,5
"1970-01-01 00:00:01";521
"1970-01-01 00:00:01";529,77
"1970-01-01 00:00:01";500,09
"1970-01-01 00:00:01";483,11
"1970-01-01 00:00:01";503,8
"1970-01-01 00:00:01";500
"1970-01-01 00:00:01";496,74
"1970-01-01 00:00:01";490
"1970-01-01 00:00:01";492
"1970-01-01 00:00:01";502,2
"1970-01-01 00:00:01";466,52
"1970-01-01 00:00:01";459
"1970-01-01 00:00:01";430
"1970-01-01 00:00:01";442,9
"1970-01-01 00:00:01";448
"1970-01-01 00:00:01";448,85
"1970-01-01 00:00:01";460,97
"1970-01-01 00:00:01";454,5
"1970-01-01 00:00:01";439,85
"1970-01-01 00:00:01";438,04
"1970-01-01 00:00:01";433
"1970-01-01 00:00:01";428,01
"1970-01-01 00:00:01";440
"1970-01-01 00:00:01";437,69
"1970-01-01 00:00:01";452,37
"1970-01-01 00:00:01";455,39
"1970-01-01 00:00:01";440
"1970-01-01 00:00:01";442,5
"1970-01-01 00:00:01";439,12
"1970-01-01 00:00:01";446
"1970-01-01 00:00:01";446
"1970-01-01 00:00:01";447,31
"1970-01-01 00:00:01";449,06
"1970-01-01 00:00:01";446,91
"1970-01-01 00:00:01";448,34
"1970-01-01 00:00:01";489
"1970-01-01 00:00:01";493,98
"1970-01-01 00:00:01";529,99
"1970-01-01 00:00:01";523,77
"1970-01-01 00:00:01";528,44
"1970-01-01 00:00:01";573,9
"1970-01-01 00:00:01";581,88
"1970-01-01 00:00:01";572,7
"1970-01-01 00:00:01";580,66
"1970-01-01 00:00:01";572,37
"1970-01-01 00:00:01";621
"1970-01-01 00:00:01";627,8
"1970-01-01 00:00:01";630,99
"1970-01-01 00:00:01";661,22
"1970-01-01 00:00:01";670,14
"1970-01-01 00:00:01";640,6
"1970-01-01 00:00:01";661,48
"1970-01-01 00:00:01";647,16
"1970-01-01 00:00:01";657,13
"1970-01-01 00:00:01";658
"1970-01-01 00:00:01";648,83
"1970-01-01 00:00:01";648,55
"1970-01-01 00:00:01";620,5
"1970-01-01 00:00:01";569,1
"1970-01-01 00:00:01";592
"1970-01-01 00:00:01";566,58
"1970-01-01 00:00:01";588,55
"1970-01-01 00:00:01";586,91
"1970-01-01 00:00:01";606,48
"1970-01-01 00:00:01";607
"1970-01-01 00:00:01";593,4
"1970-01-01 00:00:01";588,02
"1970-01-01 00:00:01";591,29
"1970-01-01 00:00:01";600,34
"1970-01-01 00:00:01";588,22
"1970-01-01 00:00:01";572,62
"1970-01-01 00:00:01";560,4
"1970-01-01 00:00:01";579,99
"1970-01-01 00:00:01";599,99
"1970-01-01 00:00:01";589,56
"1970-01-01 00:00:01";599,89
"1970-01-01 00:00:01";641,11
"1970-01-01 00:00:01";638,25
"1970-01-01 00:00:01";650,5
"1970-01-01 00:00:01";645,99
"1970-01-01 00:00:01";629
"1970-01-01 00:00:01";630
"1970-01-01 00:00:01";630,57
"1970-01-01 00:00:01";622,09
"1970-01-01 00:00:01";623,98
"1970-01-01 00:00:01";620,01
"1970-01-01 00:00:01";612,44
"1970-01-01 00:00:01";635
"1970-01-01 00:00:01";638,07
"1970-01-01 00:00:01";630,88
"1970-01-01 00:00:01";621,17
"1970-01-01 00:00:01";619,55
"1970-01-01 00:00:01";616,86
"1970-01-01 00:00:01";622,2
"1970-01-01 00:00:01";632,6
"1970-01-01 00:00:01";628,63
"1970-01-01 00:00:01";627
"1970-01-01 00:00:01";622,73
"1970-01-01 00:00:01";618,32
